Unique ID;Player;Best Pos;Position;Age;Nation of Birth;Club;Division;Appearances;Minutes;Rating;Playing Time;Transfer Value;Wage;Expires;Height;Preferred Foot;Left Foot;Right Foot;Poss Lost/90;Poss Won/90;Ps C/90;Ps A/90;Pr passes/90;OP-KP/90;Tcon/90;Ch C/90;Pres A/90;Pres C/90;Blk/90;Clr/90;Int/90;Tck/90;Dist/90;Drb/90;Sprints/90;OP-Crs A/90;xSv %;Sv %;CCC;OP-Crs C/90;Hdrs L/90;Hdrs W/90;Cln/90;xA/90;xG/90;xG-OP;NP-xG/90;Fouls Made;Fouls Against;Yel;Red cards;Aer A/90;K Hdrs/90;Crs A/90;Cr C/90;Con/90;Goals per 90 minutes;Saves/90;Tgls/90;MLG;Off;Asts/90;KP/90;xGP/90;Shots From Outside The Box Per 90 minutes;ShT/90;Shot/90;K Tck/90;Shts Blckd/90
2002071908;Israel Fondarella;D (C);D (C);15;Spain;Levante;Second Division;0;0;-;Scouting Required;Unknown;£45 - £65 p/w;30/6/2028;178 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67176110;Raúl González;D (C);D (C), DM;31;Spain;A. Baleares;Spanish Federation 1B;6 (15);654;6.52;Scouting Required;£0;£1K - £1.5K p/w;30/6/2024;190 cm;Right-Footed;Reasonable;Very Strong;4.3;6.6;48.9;52.6;4.0;0.0;2.2;0.0;3.0;1.0;0.6;2.2;0.8;0.4;12.1;0.0;4.1;0.1;0;0;0;0.0;1.1;2.1;0.0;0.0;0.0;-0.12;0.0;2;0;0;0;3.2;0.1;0.1;0.0;0.0;0.0;0;1.2;0;0;0.0;0.0;0.0;0.0;0.0;0.3;0.1;0.1
67178170;Nico Ratti;GK;GK;30;Argentina;F.C. Andorra;Second Division;5;450;6.60;B Team Regular;£0 - £26K;£2.3K - £2.7K p/w;30/6/2024;179 cm;Right-Footed;Fairly Strong;Very Strong;4.2;5.2;24.0;28.8;0.0;0.0;1.6;0.0;0.0;0.0;0.0;4.6;0.0;0.0;6.0;0.0;0.0;0.0;89;69;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;1.6;0.0;3;1.0;0;0;0.0;0.0;-0.6;0.0;0.0;0.0;0.0;0.0
2002071909;Andrés Muñoz;D (R);D/WB (R);16;Spain;Levante;Second Division;0;0;-;Scouting Required;Unknown;£45 - £65 p/w;30/6/2028;169 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002071911;Christian;AM (C);M (C), AM (RC);15;Spain;Levante;Second Division;0;0;-;Scouting Required;Unknown;£50 - £65 p/w;30/6/2028;186 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67179152;Álex Craninx;GK;GK;28;Spain;Fuenlabrada;Spanish Federation 1A;0;0;-;Scouting Required;£0 - £4.5K;£1.1K - £1.6K p/w;30/6/2024;197 cm;Right-Footed Only;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002071913;Sergio Ramos;D (C);D (C);15;Spain;Levante;Second Division;0;0;-;Scouting Required;Unknown;£50 - £70 p/w;30/6/2028;181 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002071914;Alejandro;D (C);D (RLC);15;Spain;Levante;Second Division;0;0;-;Scouting Required;Unknown;£50 - £70 p/w;30/6/2028;192 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002071916;Carlos Boix;AM (C);AM (C), ST (C);15;Spain;Levante;Second Division;0;0;-;Scouting Required;Unknown;£55 - £70 p/w;30/6/2028;181 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002071921;Emili Munells;GK;GK;16;Spain;Levante;Second Division;0;0;-;Scouting Required;Unknown;£35 - £55 p/w;30/6/2028;180 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002071922;Raúl Luis;AM (L);WB (L), AM (RL);15;Spain;S. Gijón;Second Division;0;0;-;Scouting Required;Unknown;£40 - £55 p/w;30/6/2028;175 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67179555;Alberto Varo;GK;GK;31;Pays Basque;Tarragona;Spanish Federation 1A;36;3187;6.76;Scouting Required;£8K - £80K;£950 - £1.3K p/w;30/6/2025;191 cm;Left-Footed;Very Strong;Reasonable;9.5;4.1;12.8;20.8;0.1;0.0;1.1;0.0;0.0;0.0;0.0;9.2;0.0;0.0;5.0;0.0;0.1;0.0;86;73;0;0.0;0.0;0.0;0.3;0.0;0.0;0;0.0;0;14;0;0;0.0;0.0;0.0;0.0;1.1;0.0;2;1.3;3;0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
2002071923;Robert Abutu;AM (L);AM (L), ST (C);16;Spain;S. Gijón;Second Division;0;0;-;Scouting Required;Unknown;£40 - £60 p/w;30/6/2028;176 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002071926;Alejandro Esteva;AM (C);AM (RLC);15;Spain;S. Gijón;Second Division;0;0;-;Scouting Required;Unknown;£40 - £60 p/w;30/6/2028;167 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002071927;José Manuel;D (C);D (RC), DM;16;Spain;S. Gijón;Second Division;0;0;-;Scouting Required;Unknown;£45 - £60 p/w;30/6/2028;178 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002071929;Manel;AM (C);M/AM (C);15;Spain;S. Gijón;Second Division;0;0;-;Scouting Required;Unknown;£45 - £65 p/w;30/6/2028;177 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002071931;Ismael Carrasco;GK;GK;15;Spain;S. Gijón;Second Division;0;0;-;Scouting Required;Unknown;£45 - £65 p/w;30/6/2028;190 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002072670;Pablo;DM;DM;16;Spain;Málaga;Spanish Federation 1B;0;0;-;Youngster;£10K - £100K;£55 p/w;30/6/2028;188 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2000215198;Antonio Sánchez;D (C);D (C), DM;24;Spain;Sanluqueño;Spanish Federation 1B;0 (5);147;6.70;Scouting Required;£0 - £110K;£410 - £625 p/w;30/6/2025;190 cm;Right-Footed;Reasonable;Very Strong;6.1;8.6;86.3;89.4;8.0;0.0;1.8;0.0;3.7;1.2;0.6;2.4;3.7;0.0;11.4;0.0;2.4;0.0;0;0;0;0.0;1.8;2.4;0.0;0.0;0.1;-0.15;0.1;3;0;1;0;4.3;0.6;0.0;0.0;0.0;0.0;0;0.6;0;0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.6
67184455;Rubén Gálvez;GK;GK;31;Spain;Huelva;Spanish Federation 1B;32;2910;6.57;Scouting Required;£0;£1.1K - £1.6K p/w;30/6/2024;182 cm;Right-Footed Only;Weak;Very Strong;11.7;3.5;11.5;20.3;0.7;0.0;1.7;0.0;0.0;0.0;0.0;8.9;0.2;0.1;6.0;0.0;0.1;0.0;79;70;0;0.0;0.0;0.0;0.1;0.0;0.0;0;0.0;0;1;0;0;0.0;0.0;0.0;0.0;1.7;0.0;3;0.7;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002072676;Jesús Serrano;D (R);D/WB (R);15;Spain;Málaga;Spanish Federation 1B;0;0;-;Youngster;£35K - £375K;£55 p/w;30/6/2028;173 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67187296;Isi;M (C);DM, M/AM (C);28;Spain;Murcia;Spanish Federation 1B;1 (10);251;6.60;Regular Starter;£45K - £450K;£2.4K - £2.8K p/w;1/9/2024;173 cm;Right-Footed;Weak;Very Strong;10.8;6.8;47.0;53.8;2.5;0.7;2.5;0.0;11.5;2.5;0.0;0.4;1.1;1.8;14.9;1.4;12.2;0.4;0;0;0;0.0;1.4;2.2;0.0;0.0;0.1;-0.34;0.1;0;1;0;0;3.6;0.7;1.1;0.0;0.0;0.0;0;0.4;0;0;0.0;0.7;0.0;1.4;0.0;1.8;0.4;0.0
2002072679;Joaquín Sevillano;AM (R);M/AM (R);15;Spain;Málaga;Spanish Federation 1B;0;0;-;Youngster;£4K - £40K;£55 p/w;30/6/2028;157 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002072687;Manuel Bikoro;D (C);D (RC), DM;16;Eq. Guinea;Málaga;Spanish Federation 1B;0;0;-;Youngster;£12K - £120K;£55 p/w;30/6/2028;190 cm;Right-Footed;Reasonable;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002072688;Neizinho;WB (L);WB (L);16;Brazil;Málaga;Spanish Federation 1B;0;0;-;Youngster;£35K - £375K;£55 p/w;30/6/2028;174 cm;Left-Footed;Very Strong;Fairly Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67190701;Rubio;ST (C);ST (C);29;Spain;S.D. Logroñés;Spanish Federation 1A;1 (10);262;6.57;Scouting Required;£0;£220 - £340 p/w;30/6/2024;184 cm;Right-Footed;Fairly Strong;Very Strong;22.0;0.3;19.6;22.7;1.0;0.7;1.0;0.0;5.8;1.7;0.3;0.0;0.0;1.7;11.7;0.7;4.8;0.7;0;0;0;0.0;9.3;4.1;0.0;0.1;0.3;-0.85;0.3;4;7;0;0;13.4;0.0;0.7;0.0;0.0;0.0;0;0.7;0;4;0.3;0.7;0.0;0.7;0.7;2.1;0.0;0.0
2002072689;Alex Fortes;D (L);D/WB/M (L);16;Spain;Málaga;Spanish Federation 1B;0;0;-;Future Prospect;£150K - £400K;£460 p/w;30/6/2026;178 cm;Left-Footed;Very Strong;Reasonable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002072690;Iván;M (C);M/AM (C);16;Spain;Málaga;Spanish Federation 1B;0;0;-;Future Prospect;£35K - £325K;£490 p/w;30/6/2026;175 cm;Right-Footed;Strong;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67191696;David Soto;AM (L);M/AM (RL);31;Spain;Sabadell;Spanish Federation 1A;0 (2);20;6.70;Scouting Required;£0 - £28K;£300 - £430 p/w;30/6/2025;178 cm;Left-Footed;Very Strong;Reasonable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002072691;Noe Bravo;AM (L);M/AM (L);16;Spain;Málaga;Spanish Federation 1B;0;0;-;Youngster;£16K - £160K;£55 p/w;30/6/2028;177 cm;Left-Footed Only;Very Strong;Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67192406;Nacho Monsalve;D (C);D (C);30;Spain;Eldense;Second Division;0;0;-;Regular Starter;£100K;£800 - £925 p/w;30/6/2025;188 cm;Right-Footed;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002072693;Ángel Luis Sánchez;AM (R);AM (R), ST (C);16;Spain;Málaga;Spanish Federation 1B;0;0;-;Future Prospect;£180K - £450K;£625 p/w;30/6/2026;171 cm;Right-Footed;Fairly Strong;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002072694;Jesús Castro;D (R);D/WB/AM (R);15;Spain;Málaga;Spanish Federation 1B;0;0;-;Youngster;£35K - £375K;£55 p/w;30/6/2028;170 cm;Left-Footed;Very Strong;Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002072697;Jaime Almeida;AM (L);M/AM (L);16;Spain;Málaga;Spanish Federation 1B;0;0;-;Youngster;£26K - £65K;£55 p/w;30/6/2028;183 cm;Left-Footed;Very Strong;Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002072704;Jordi Martin;GK;GK;15;Spain;Málaga;Spanish Federation 1B;0;0;-;Youngster;£28K - £275K;£55 p/w;30/6/2028;191 cm;Right-Footed;Weak;Very Strong;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002074197;Enric;AM (R);AM (RL), ST (C);16;Spain;Espanyol;Second Division;0;0;-;Scouting Required;Unknown;£45 - £65 p/w;30/6/2028;176 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002074208;Isidre Gestí;GK;GK;15;Spain;Espanyol;Second Division;0;0;-;Scouting Required;Unknown;£35 - £55 p/w;30/6/2028;179 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67193460;Armando Ortiz;M (C);DM, M (C);33;Spain;Cornellà;Spanish Federation 1A;6 (7);714;6.70;Scouting Required;£0;£500 - £725 p/w;30/6/2024;179 cm;Right-Footed;Reasonable;Very Strong;13.1;11.1;39.6;44.4;4.4;1.4;1.3;0.0;8.7;2.6;0.4;1.3;2.0;0.9;11.8;1.3;8.6;0.9;0;0;0;0.3;2.1;3.3;0.0;0.1;0.2;-0.29;0.2;4;6;1;0;5.4;0.1;0.9;0.3;0.0;0.1;0;0.8;0;0;0.0;1.6;0.0;0.4;0.1;1.3;0.1;0.0
67193742;Marc Trilles;D (C);D (C);32;Spain;Tarazona;Spanish Federation 1A;37;3323;6.76;Scouting Required;£28K - £275K;£1.8K - £2.5K p/w;30/6/2027;187 cm;Right-Footed;Reasonable;Very Strong;4.3;14.9;47.0;52.8;3.3;0.2;1.3;0.0;2.8;1.1;0.5;1.7;1.3;1.1;11.2;0.1;4.9;0.0;0;0;0;0.0;2.1;4.9;0.0;0.0;0.1;-2.32;0.1;28;9;8;0;7.0;0.8;0.0;0.0;0.0;0.0;0;1.0;0;0;0.0;0.2;0.0;0.1;0.0;0.4;0.4;0.8
2002096407;Aythami Sirera;GK;GK;16;Spain;Elche;Second Division;34 (7);0;-;Scouting Required;Unknown;£35 - £55 p/w;30/6/2028;181 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67195191;Juanjo Nieto;D (R);D (RL), WB (R);29;Spain;R. Santander;Second Division;10 (9);1038;6.73;Scouting Required;£10K - £100K;£1.1K - £1.5K p/w;30/6/2025;175 cm;Right-Footed Only;Weak;Very Strong;17.1;10.2;40.8;46.0;5.5;0.5;1.4;0.0;8.9;2.1;0.5;1.6;2.4;2.0;13.4;1.4;17.1;3.6;0;0;0;0.4;2.0;2.4;0.0;0.0;0.1;-0.58;0.1;8;6;0;0;4.4;0.3;3.6;0.4;0.0;0.0;0;1.3;0;2;0.2;0.5;0.0;0.2;0.1;0.4;0.1;0.5
2002096414;Rafael;ST (C);ST (C);16;Spain;Elche;Second Division;0;0;-;Scouting Required;Unknown;£45 - £65 p/w;30/6/2028;179 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002096415;Djibril Fané;M (R);M/AM (R);15;Spain;Elche;Second Division;0;0;-;Scouting Required;Unknown;£45 - £65 p/w;30/6/2028;175 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002096416;Moisés Crespo;M (C);M (C);15;Spain;Elche;Second Division;1 (10);0;-;Scouting Required;Unknown;£45 - £65 p/w;30/6/2028;172 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002096418;Benjamín;AM (L);M/AM (L), ST (C);15;Spain;Elche;Second Division;0;0;-;Scouting Required;Unknown;£50 - £65 p/w;30/6/2028;178 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002096419;Rubén Baños;M (C);M/AM (C);16;Spain;Elche;Second Division;0;0;-;Scouting Required;Unknown;£50 - £70 p/w;30/6/2028;178 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002096420;Pablo;WB (L);WB (L);15;Spain;Elche;Second Division;0;0;-;Scouting Required;Unknown;£50 - £70 p/w;30/6/2028;169 cm;Unknown Footedness;Very Weak;Very Weak;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
